date,store,item,sales
2014-09-26,5,33,51
2014-09-26,1,39,40
2014-09-26,3,5,29
2014-09-26,2,44,21
2014-09-27,5,9,42
2014-09-27,7,19,26
2014-09-27,7,37,27
2014-09-27,2,45,107
2014-09-27,8,24,75
2014-09-28,10,32,53
2014-09-28,2,3,71
2014-09-28,5,22,64
2014-09-28,6,44,34
2014-09-28,9,21,58
2014-09-29,1,1,18
2014-09-30,1,42,39
2014-09-30,9,18,87
2014-09-30,7,39,25
2014-09-30,5,11,31
2014-09-30,4,46,53
2014-10-01,6,19,39
2014-10-01,5,43,32
2014-10-01,4,39,41
2014-10-01,7,30,23
2014-10-01,5,13,48
2014-10-01,7,17,22
2014-10-01,5,36,49
2014-10-01,9,42,36
2014-10-02,6,35,39
2014-10-02,6,24,37
2014-10-02,2,44,47
2014-10-02,2,16,29
2014-10-02,1,12,60
2014-10-02,5,43,44
2014-10-03,9,24,66
2014-10-03,5,17,21
2014-10-03,1,19,38
2014-10-03,4,49,19
2014-10-04,1,24,59
2014-10-04,7,18,53
2014-10-04,10,50,89
2014-10-04,6,34,22
2014-10-04,5,21,27
2014-10-05,10,28,96
2014-10-05,10,23,51
2014-10-05,2,14,84
2014-10-05,8,32,59
2014-10-05,6,34,22
2014-10-05,1,44,30
2014-10-05,2,22,126
2014-10-05,6,39,37
2014-10-06,4,38,67
2014-10-07,6,48,34
2014-10-07,4,28,84
2014-10-07,1,48,41
2014-10-07,8,1,25
2014-10-07,3,38,71
2014-10-08,1,40,18
2014-10-08,9,48,50
2014-10-08,6,14,49
2014-10-08,5,23,23
2014-10-08,9,25,61
2014-10-08,2,28,101
2014-10-08,10,40,25
2014-10-09,4,19,37
2014-10-09,5,13,55
2014-10-09,4,1,20
2014-10-09,2,30,42
2014-10-09,2,33,82
2014-10-09,6,46,32
2014-10-09,1,35,50
2014-10-10,2,39,45
2014-10-10,9,25,91
2014-10-11,8,16,41
2014-10-11,7,43,38
2014-10-11,2,49,37
2014-10-11,1,23,33
2014-10-11,9,45,84
2014-10-11,8,20,70
2014-10-11,7,11,38
2014-10-11,5,4,14
2014-10-11,6,34,22
2014-10-11,8,33,85
2014-10-12,6,19,35
2014-10-12,10,20,60
2014-10-12,6,14,39
2014-10-12,1,45,87
2014-10-13,9,33,58
2014-10-13,7,36,47
2014-10-13,9,49,20
2014-10-13,10,3,33
2014-10-13,4,16,18
2014-10-13,8,30,42
2014-10-13,9,13,65
2014-10-14,10,12,57
2014-10-14,4,22,67
2014-10-14,9,3,32
2014-10-14,9,6,52
2014-10-14,6,44,17
2014-10-14,3,22,71
2014-10-14,10,4,27
2014-10-15,6,50,45
2014-10-15,2,28,96
2014-10-16,7,20,36
2014-10-16,6,4,14
2014-10-16,8,36,74
2014-10-16,2,32,57
2014-10-16,6,21,22
2014-10-16,7,10,49
2014-10-16,6,1,21
2014-10-17,7,41,12
2014-10-17,6,11,60
2014-10-17,8,12,83
2014-10-17,1,32,46
2014-10-17,8,4,26
2014-10-17,6,43,37
2014-10-17,4,26,55
2014-10-17,1,31,51
2014-10-17,5,37,28
2014-10-17,2,42,53
2014-10-18,8,7,85
2014-10-19,9,32,60
2014-10-19,8,9,67
2014-10-19,4,48,61
2014-10-19,4,2,62
2014-10-20,8,28,97
2014-10-20,9,29,47
2014-10-20,4,45,41
2014-10-20,5,24,43
2014-10-20,2,12,71
2014-10-20,7,48,29
2014-10-20,2,1,28
2014-10-20,2,38,84
2014-10-21,4,42,28
2014-10-21,4,38,76
2014-10-21,4,37,31
2014-10-21,10,39,34
2014-10-21,6,20,29
2014-10-21,4,47,22
2014-10-21,6,8,52
2014-10-21,8,44,37
2014-10-21,4,43,39
2014-10-22,5,5,10
2014-10-22,1,4,12
2014-10-22,6,12,49
2014-10-23,4,32,47
2014-10-23,4,20,43
2014-10-23,4,16,17
2014-10-23,8,49,31
2014-10-23,10,43,55
2014-10-23,7,17,15
2014-10-23,7,45,43
2014-10-24,7,17,29
2014-10-24,10,27,33
2014-10-24,7,9,35
2014-10-24,10,13,91
2014-10-24,1,16,22
2014-10-25,7,22,70
2014-10-26,4,38,99
2014-10-26,3,24,95
2014-10-26,8,13,112
2014-10-26,4,10,86
2014-10-26,1,3,44
2014-10-26,1,31,75
2014-10-27,5,10,43
2014-10-27,10,4,21
2014-10-27,10,13,78
2014-10-27,5,25,42
2014-10-27,10,31,52
2014-10-28,5,7,41
2014-10-28,5,10,47
2014-10-28,3,33,62
2014-10-28,8,3,44
2014-10-28,10,14,50
2014-10-28,4,11,66
2014-10-29,3,48,44
2014-10-29,1,15,59
2014-10-29,9,7,61
2014-10-29,7,36,51
2014-10-30,2,34,30
2014-10-30,5,31,40
2014-10-30,2,44,31
2014-10-30,4,3,34
2014-10-31,5,28,72
2014-10-31,1,34,21
2014-10-31,10,43,49
2014-10-31,2,34,31
2014-10-31,10,26,48
2014-10-31,8,4,29
2014-11-01,1,24,66
2014-11-01,9,9,66
2014-11-01,5,22,90
2014-11-01,5,23,21
2014-11-01,4,3,43
2014-11-01,6,24,54
2014-11-02,10,25,121
2014-11-02,5,8,76
2014-11-02,9,16,32
2014-11-02,1,22,93
2014-11-02,9,49,38
2014-11-03,2,1,20
2014-11-03,3,27,15
2014-11-03,7,47,9
2014-11-03,9,35,50
2014-11-03,2,43,52
2014-11-03,8,17,37
2014-11-03,10,25,68
2014-11-04,2,15,94
2014-11-04,10,19,40
2014-11-04,7,48,32
2014-11-04,4,40,33
2014-11-04,1,48,40
2014-11-04,8,12,90
2014-11-04,7,24,34
2014-11-04,3,3,36
2014-11-05,1,27,16
2014-11-05,8,44,24
2014-11-05,10,47,26
2014-11-05,7,15,54
2014-11-05,9,16,25
2014-11-06,7,28,67
2014-11-06,2,46,83
2014-11-06,1,37,18
2014-11-06,7,48,44
2014-11-06,5,46,44
2014-11-06,8,34,35
2014-11-07,6,20,35
2014-11-07,9,3,47
2014-11-07,6,18,69
2014-11-07,2,15,95
2014-11-07,6,30,34
2014-11-07,6,26,45
2014-11-07,3,46,77
2014-11-07,9,16,31
2014-11-07,2,20,56
2014-11-07,9,8,101
2014-11-08,5,39,36
2014-11-08,2,29,92
2014-11-08,1,16,38
2014-11-08,9,19,46
2014-11-08,9,3,56
2014-11-09,4,15,119
2014-11-09,10,3,52
2014-11-09,4,29,117
2014-11-09,10,7,70
2014-11-09,6,2,44
2014-11-10,5,44,20
2014-11-10,1,3,26
2014-11-10,6,40,13
2014-11-10,6,21,26
2014-11-10,8,42,29
2014-11-10,2,18,83
2014-11-11,6,17,23
2014-11-11,9,6,48
2014-11-11,5,40,19
2014-11-11,4,32,38
2014-11-12,6,35,61
2014-11-12,8,16,27
2014-11-12,6,28,69
2014-11-12,6,7,37
2014-11-12,1,4,24
2014-11-13,2,42,47
2014-11-13,8,27,22
2014-11-13,9,3,39
2014-11-13,5,12,63
2014-11-13,10,2,71
2014-11-13,8,33,97
2014-11-13,3,32,45
2014-11-13,4,12,77
2014-11-13,7,34,21
2014-11-14,7,24,54
2014-11-14,8,40,37
2014-11-14,2,18,118
2014-11-14,4,18,89
2014-11-14,8,20,50
2014-11-15,5,9,45
2014-11-15,6,16,15
2014-11-15,5,50,61
2014-11-16,10,28,113
2014-11-16,2,19,70
2014-11-16,6,38,77
2014-11-16,6,34,28
2014-11-17,7,28,53
2014-11-17,4,12,70
2014-11-17,3,44,33
2014-11-17,3,25,71
2014-11-18,1,24,57
2014-11-18,6,42,34
2014-11-18,9,13,80
2014-11-18,7,18,58
2014-11-18,5,40,17
2014-11-19,2,33,80
2014-11-19,9,47,19
2014-11-19,9,24,59
2014-11-20,8,42,43
2014-11-20,4,41,27
2014-11-20,7,15,63
2014-11-21,2,10,88
2014-11-21,10,15,114
2014-11-21,7,45,45
2014-11-21,5,41,13
2014-11-21,3,46,62
2014-11-21,6,35,46
2014-11-22,2,19,51
2014-11-22,3,17,50
2014-11-22,9,34,28
2014-11-22,4,14,66
2014-11-23,8,27,32
2014-11-23,4,38,91
2014-11-23,6,50,52
2014-11-23,1,6,64
2014-11-23,10,47,26
2014-11-23,2,47,35
2014-11-24,1,5,15
2014-11-24,1,3,30
2014-11-24,5,48,33
2014-11-24,6,25,39
2014-11-24,3,14,53
2014-11-24,2,6,60
2014-11-25,8,20,44
2014-11-25,6,7,44
2014-11-25,5,35,45
2014-11-26,4,36,85
2014-11-26,10,16,21
2014-11-26,10,50,75
2014-11-26,10,23,28
2014-11-27,4,1,25
2014-11-27,10,28,91
2014-11-27,6,10,49
2014-11-27,3,17,41
2014-11-27,4,10,98
2014-11-27,8,33,99
2014-11-27,4,20,53
2014-11-27,4,34,27
2014-11-27,3,14,83
2014-11-27,1,6,55
2014-11-27,7,12,42
2014-11-27,9,5,20
2014-11-28,3,38,104
2014-11-28,8,42,52
2014-11-28,10,39,43
2014-11-28,2,33,96
2014-11-28,8,14,68
2014-11-28,9,27,27
2014-11-28,9,49,35
2014-11-28,1,30,38
2014-11-28,2,45,97
2014-11-28,2,37,31
2014-11-28,9,46,75
2014-11-29,3,44,38
2014-11-30,10,39,55
2014-11-30,3,33,82
2014-11-30,8,25,117
2014-11-30,9,28,129
2014-11-30,1,30,47
2014-12-01,6,21,15
2014-12-01,2,44,22
2014-12-01,9,9,34
2014-12-02,5,17,16
2014-12-02,8,14,46
2014-12-02,10,29,44
2014-12-02,6,44,16
2014-12-02,1,21,27
2014-12-03,10,27,20
2014-12-03,9,37,30
2014-12-03,5,20,21
2014-12-03,1,30,28
2014-12-03,5,29,40
2014-12-03,3,28,57
2014-12-03,9,26,30
2014-12-03,10,46,31
2014-12-03,4,32,33
2014-12-03,4,26,31
2014-12-04,2,18,76
2014-12-05,2,31,44
2014-12-05,6,16,9
2014-12-05,4,20,32
2014-12-05,8,25,89
2014-12-06,5,12,51
2014-12-06,1,12,50
2014-12-06,4,20,42
2014-12-06,5,24,30
2014-12-06,4,34,21
2014-12-06,8,45,66
2014-12-07,1,50,51
2014-12-07,5,7,31
2014-12-07,4,28,88
2014-12-07,1,44,22
2014-12-07,7,28,59
2014-12-07,7,34,12
2014-12-07,2,15,100
2014-12-07,8,48,57
2014-12-08,9,35,40
2014-12-08,8,1,10
2014-12-08,5,34,9
2014-12-09,1,47,13
2014-12-09,5,40,18
2014-12-09,8,36,72
2014-12-09,6,24,37
2014-12-09,8,5,13
2014-12-09,2,48,42
2014-12-09,10,13,66
2014-12-09,8,43,46
2014-12-10,5,47,14
2014-12-10,7,37,10
2014-12-10,4,14,39
2014-12-11,2,24,65
2014-12-11,3,42,31
2014-12-11,4,26,29
2014-12-11,6,38,43
2014-12-11,1,13,50
2014-12-11,3,17,24
2014-12-11,5,2,29
2014-12-11,1,20,28
2014-12-11,8,8,67
2014-12-12,6,44,20
2014-12-12,8,28,83
2014-12-12,4,5,15
2014-12-12,7,15,49
2014-12-12,4,47,15
2014-12-13,6,26,25
2014-12-13,10,25,80
2014-12-13,6,23,24
2014-12-13,2,38,68
2014-12-13,4,20,45
2014-12-13,4,17,19
2014-12-13,9,25,69
2014-12-14,3,7,64
2014-12-14,5,9,42
2014-12-14,6,36,44
2014-12-14,1,46,42
2014-12-14,4,20,41
2014-12-14,9,41,16
2014-12-14,2,18,85
2014-12-15,8,23,22
2014-12-15,1,21,18
2014-12-15,1,50,40
2014-12-16,4,32,28
2014-12-17,4,6,40
2014-12-17,1,29,39
2014-12-17,2,17,32
2014-12-17,10,10,55
2014-12-17,5,31,34
2014-12-17,4,7,46
2014-12-17,10,43,36
2014-12-17,3,48,45
2014-12-17,3,25,46
2014-12-18,7,14,24
2014-12-18,1,5,7
2014-12-19,1,26,35
2014-12-19,8,13,78
2014-12-20,10,44,25
2014-12-20,1,43,54
2014-12-20,10,23,27
2014-12-20,1,29,53
2014-12-20,6,39,32
2014-12-20,8,30,31
2014-12-20,9,3,31
2014-12-21,10,28,81
2014-12-22,6,25,33
2014-12-22,2,8,57
2014-12-22,4,27,11
2014-12-22,6,34,10
2014-12-22,9,8,55
2014-12-22,10,7,37
2014-12-23,6,27,8
2014-12-23,5,49,13
2014-12-23,2,21,34
2014-12-23,9,23,20
2014-12-23,10,4,21
2014-12-23,1,10,38
2014-12-23,3,38,60
2014-12-23,4,49,12
2014-12-24,8,49,24
2014-12-24,1,3,24
2014-12-24,7,22,44
2014-12-24,3,36,52
2014-12-25,3,43,40
2014-12-25,4,23,31
2014-12-25,7,25,45
2014-12-26,5,50,40
2014-12-26,3,47,23
2014-12-26,3,13,90
2014-12-27,1,15,66
2014-12-27,10,37,27
2014-12-27,1,35,46
2014-12-28,4,9,47
2014-12-28,6,48,32
2014-12-29,6,5,13
2014-12-29,10,41,7
2014-12-29,1,16,17
2014-12-29,9,39,27
2014-12-29,10,43,28
2014-12-29,2,49,31
2014-12-30,2,32,39
2014-12-30,5,3,22
2014-12-30,9,19,34
2014-12-30,1,49,12
2014-12-30,5,13,43
2014-12-30,7,22,31
2014-12-30,7,8,40
2014-12-31,7,42,23
2014-12-31,2,18,64
2014-12-31,4,13,52
2014-12-31,7,41,6
2014-12-31,4,32,22
2014-12-31,8,38,60
2014-12-31,8,37,20
2014-12-31,8,45,49
2014-12-31,4,30,20
2014-12-31,1,2,46
2014-12-31,4,12,43
2014-12-31,2,11,50
2015-01-01,9,37,21
2015-01-01,5,41,13
2015-01-01,4,41,19
2015-01-01,6,47,14
2015-01-02,4,40,17
2015-01-02,5,25,41
2015-01-02,9,49,33
2015-01-02,10,44,34
2015-01-02,7,23,8
2015-01-02,2,35,53
2015-01-03,5,42,25
2015-01-03,8,11,55
2015-01-03,9,11,55
2015-01-03,7,17,18
2015-01-03,6,30,28
2015-01-04,6,14,36
2015-01-04,3,28,68
2015-01-04,4,15,62
2015-01-04,6,22,45
2015-01-04,2,26,49
2015-01-04,3,30,24
2015-01-05,7,1,8
2015-01-05,9,15,55
2015-01-05,1,27,15
2015-01-05,9,31,32
2015-01-05,3,7,43
2015-01-06,8,29,66
2015-01-06,4,22,61
2015-01-06,4,31,39
2015-01-07,6,42,15
2015-01-07,6,21,13
2015-01-07,7,2,29
2015-01-08,7,44,17
2015-01-08,6,10,34
2015-01-08,1,11,38
2015-01-08,6,9,25
2015-01-08,3,36,66
2015-01-09,6,41,12
2015-01-09,10,46,44
2015-01-09,5,29,29
2015-01-09,7,42,19
2015-01-09,8,43,58
2015-01-10,4,37,29
2015-01-10,1,42,26
2015-01-11,2,26,50
2015-01-11,8,10,70
2015-01-12,10,22,44
2015-01-12,9,11,46
2015-01-13,5,27,19
2015-01-13,5,6,30
2015-01-13,5,28,45
2015-01-14,7,4,16
2015-01-14,9,2,43
2015-01-14,9,49,18
2015-01-14,8,21,36
2015-01-14,6,42,15
2015-01-14,5,14,32
2015-01-14,3,4,12
2015-01-15,9,19,33
2015-01-15,7,15,42
2015-01-15,5,19,24
2015-01-16,2,48,33
2015-01-16,5,41,9
2015-01-16,6,39,28
2015-01-16,2,40,24
2015-01-16,3,35,54
2015-01-16,4,7,62
2015-01-16,3,23,24
2015-01-17,5,6,34
2015-01-17,9,11,51
2015-01-18,3,7,56
2015-01-18,10,43,46
2015-01-18,5,22,45
2015-01-18,7,8,65
2015-01-18,10,8,83
2015-01-19,8,46,39
2015-01-19,3,9,25
2015-01-19,3,28,66
2015-01-20,2,49,29
2015-01-20,5,38,29
2015-01-20,9,34,18
2015-01-20,7,14,31
2015-01-21,8,4,14
2015-01-21,2,30,46
2015-01-21,2,34,19
2015-01-22,10,7,41
2015-01-22,5,17,11
2015-01-22,9,1,15
2015-01-22,5,21,16
2015-01-22,9,10,60
2015-01-23,8,28,77
2015-01-23,7,28,42
2015-01-23,1,45,54
2015-01-23,4,30,32
2015-01-23,9,48,42
2015-01-24,3,28,74
2015-01-24,4,44,25
2015-01-24,3,9,49
2015-01-24,4,2,39
2015-01-25,9,43,38
2015-01-25,9,25,60
2015-01-25,1,25,49
2015-01-25,7,21,18
2015-01-25,4,46,50
2015-01-25,4,24,59
2015-01-25,9,11,57
2015-01-26,8,50,40
2015-01-26,9,28,55
2015-01-27,5,25,49
2015-01-27,6,31,25
2015-01-27,10,2,49
2015-01-27,4,27,15
2015-01-27,4,18,47
2015-01-27,7,1,10
2015-01-27,2,20,29
2015-01-27,3,12,51
2015-01-28,6,8,32
2015-01-28,1,13,51
2015-01-28,3,18,57
2015-01-28,9,26,30
2015-01-28,1,25,36
2015-01-28,2,35,54
2015-01-29,9,8,52
2015-01-29,8,16,27
2015-01-29,1,15,46
2015-01-29,3,5,12
2015-01-29,6,24,33
2015-01-29,3,6,36
2015-01-29,2,36,50
2015-01-29,7,12,35
2015-01-29,2,13,74
2015-01-30,2,6,57
2015-01-30,3,36,51
2015-01-30,10,38,64
2015-01-30,2,22,70
2015-01-30,8,16,25
2015-01-31,9,31,54
2015-01-31,9,15,70
2015-01-31,6,6,29
2015-01-31,9,40,24
2015-01-31,4,36,70
2015-02-01,1,2,55
2015-02-01,3,31,55
2015-02-01,3,33,78
2015-02-01,2,35,68
2015-02-01,4,27,20
2015-02-01,5,46,40
2015-02-01,4,1,26
2015-02-02,6,5,12
2015-02-02,5,11,29
2015-02-02,10,46,35
2015-02-02,6,30,20
2015-02-02,7,47,11
2015-02-02,8,25,68
2015-02-03,7,25,46
2015-02-03,10,40,24
2015-02-03,3,39,51
2015-02-03,2,50,53
2015-02-03,10,47,18
2015-02-03,2,21,29
2015-02-03,10,23,26
2015-02-03,5,34,17
2015-02-03,10,46,52
2015-02-04,9,18,60
2015-02-04,9,49,21
2015-02-04,10,17,24
2015-02-04,2,10,76
2015-02-04,9,17,35
2015-02-04,8,46,43
2015-02-05,6,17,20
2015-02-05,9,15,98
2015-02-05,8,25,75
2015-02-05,4,40,17
2015-02-05,7,18,46
2015-02-06,5,29,46
2015-02-06,3,16,28
2015-02-07,2,10,94
2015-02-07,9,16,20
2015-02-07,2,20,57
2015-02-07,10,41,19
2015-02-07,3,46,53
2015-02-07,3,12,74
2015-02-08,4,45,67
2015-02-08,1,27,23
2015-02-08,5,31,36
2015-02-08,10,16,28
2015-02-08,10,29,76
2015-02-09,1,15,44
2015-02-09,5,11,28
2015-02-09,7,36,39
2015-02-09,2,4,15
2015-02-09,7,50,23
2015-02-10,5,47,12
2015-02-10,3,32,34
2015-02-10,9,26,42
2015-02-10,7,39,26
2015-02-10,2,9,51
2015-02-10,3,33,50
2015-02-10,3,17,27
2015-02-10,8,36,53
2015-02-10,9,39,32
2015-02-11,1,30,19
2015-02-11,6,19,20
2015-02-11,9,10,48
2015-02-12,7,25,37
2015-02-12,7,33,37
2015-02-12,9,28,70
2015-02-12,5,46,40
2015-02-12,5,47,12
2015-02-12,2,29,68
2015-02-12,5,24,42
2015-02-13,9,11,59
2015-02-13,7,36,49
2015-02-13,1,35,50
2015-02-13,5,4,13
2015-02-14,5,22,38
2015-02-14,7,13,39
2015-02-14,10,43,41
2015-02-14,1,33,36
2015-02-15,7,29,34
2015-02-15,4,3,30
2015-02-15,7,16,17
2015-02-15,10,15,91
2015-02-16,9,5,8
2015-02-16,9,9,34
2015-02-16,9,47,16
2015-02-16,4,31,50
2015-02-16,4,37,22
2015-02-17,3,24,52
2015-02-17,6,23,8
2015-02-17,5,37,13
2015-02-17,1,11,40
2015-02-17,9,23,15
2015-02-18,4,48,34
2015-02-18,8,2,49
2015-02-18,2,5,17
2015-02-18,10,6,45
2015-02-18,7,24,32
2015-02-18,3,44,22
2015-02-18,4,39,23
2015-02-18,3,41,13
2015-02-18,3,23,29
2015-02-18,6,47,10
2015-02-18,3,47,14
2015-02-19,10,23,25
2015-02-19,8,22,76
2015-02-19,6,22,39
2015-02-19,6,38,51
2015-02-20,6,30,27
2015-02-20,8,35,60
2015-02-20,10,35,71
2015-02-20,2,5,12
2015-02-20,3,28,92
2015-02-21,8,37,32
2015-02-21,10,46,48
2015-02-21,1,6,47
2015-02-21,3,49,30
2015-02-21,10,14,63
2015-02-21,8,27,23
2015-02-21,10,28,79
2015-02-21,3,8,71
2015-02-21,7,33,39
2015-02-21,5,43,22
2015-02-22,9,33,61
2015-02-22,7,19,27
2015-02-22,6,36,66
2015-02-23,5,5,12
2015-02-23,10,13,63
2015-02-23,1,1,9
2015-02-23,4,32,24
2015-02-23,1,12,37
2015-02-23,9,40,20
2015-02-23,9,2,44
2015-02-23,5,15,25
2015-02-23,6,44,15
2015-02-24,3,23,24
2015-02-24,5,9,32
2015-02-24,10,3,28
2015-02-24,6,6,28
2015-02-25,6,5,16
2015-02-25,7,40,14
2015-02-25,9,15,58
2015-02-25,9,7,46
2015-02-25,10,31,47
2015-02-25,7,48,21
2015-02-26,5,19,22
2015-02-26,9,17,20
2015-02-26,8,4,14
2015-02-26,2,18,75
2015-02-26,8,24,74
2015-02-26,2,31,52
2015-02-26,2,8,76
2015-02-26,4,44,24
2015-02-26,10,2,48
2015-02-26,2,2,61
2015-02-27,7,10,39
2015-02-27,3,9,52
2015-02-27,5,30,22
2015-02-27,6,27,14
2015-02-27,10,9,39
2015-02-28,6,47,14
2015-02-28,10,29,83
2015-02-28,9,19,33
2015-02-28,6,12,45
2015-02-28,1,9,31
2015-02-28,9,20,47
2015-02-28,10,13,102
2015-02-28,6,6,34
2015-02-28,3,23,26
2015-02-28,8,30,40
2015-02-28,6,46,29
2015-03-01,9,45,84
2015-03-01,7,24,43
2015-03-02,8,34,30
2015-03-02,10,44,21
2015-03-02,3,29,62
2015-03-02,4,29,44
2015-03-02,7,8,43
2015-03-02,7,42,27
2015-03-03,8,47,34
2015-03-03,10,6,63
2015-03-03,8,26,40
2015-03-03,4,35,78
2015-03-03,8,32,42
2015-03-04,8,1,13
2015-03-04,8,44,37
2015-03-04,8,49,32
2015-03-04,2,13,86
2015-03-04,5,4,24
2015-03-04,3,30,42
2015-03-05,8,20,47
2015-03-05,8,4,23
2015-03-05,10,38,88
2015-03-05,10,28,84
2015-03-06,10,27,13
2015-03-06,4,15,101
2015-03-06,9,18,77
2015-03-06,9,23,28
2015-03-06,8,28,112
2015-03-06,5,30,29
2015-03-06,2,12,91
2015-03-06,4,49,23
2015-03-06,2,21,56
2015-03-06,2,8,82
2015-03-07,4,42,40
2015-03-07,8,3,38
2015-03-07,8,43,71
2015-03-07,6,24,42
2015-03-07,7,18,54
2015-03-07,7,34,22
2015-03-08,6,40,29
2015-03-08,10,50,68
2015-03-08,7,44,31
2015-03-08,7,18,60
2015-03-08,1,2,61
2015-03-08,5,16,20
2015-03-09,9,47,11
2015-03-09,5,13,43
2015-03-09,6,25,50
2015-03-09,6,10,53
2015-03-09,3,27,18
2015-03-09,1,16,13
2015-03-09,1,34,16
2015-03-10,1,46,42
2015-03-10,5,4,19
2015-03-10,2,45,69
2015-03-10,7,15,50
2015-03-10,10,42,40
2015-03-10,3,30,35
2015-03-11,6,50,45
2015-03-11,1,48,38
2015-03-11,8,21,27
2015-03-11,1,32,37
2015-03-11,6,27,16
2015-03-11,9,43,40
2015-03-11,1,2,45
2015-03-11,9,11,50
2015-03-11,1,15,63
2015-03-12,5,45,52
2015-03-12,8,10,93
2015-03-12,5,8,57
2015-03-12,1,32,39
2015-03-13,4,2,43
2015-03-13,1,32,36
2015-03-13,2,15,112
2015-03-13,8,21,47
2015-03-13,10,35,63
2015-03-13,3,10,84
2015-03-13,6,3,24
2015-03-13,8,37,24
2015-03-13,1,5,16
2015-03-14,4,39,49
2015-03-14,1,48,58
2015-03-15,1,13,81
2015-03-15,2,25,99
2015-03-15,6,43,30
2015-03-15,2,22,105
2015-03-15,6,27,17
2015-03-16,7,34,16
2015-03-16,10,11,57
2015-03-16,7,46,31
2015-03-17,1,48,31
2015-03-17,8,27,25
2015-03-17,8,4,19
2015-03-17,2,17,32
2015-03-17,7,34,10
2015-03-17,3,25,74
2015-03-17,8,5,19
2015-03-18,1,4,17
2015-03-18,5,46,41
2015-03-18,4,13,81
2015-03-18,6,3,28
2015-03-18,2,17,35
2015-03-18,4,30,31
2015-03-18,4,41,11
2015-03-18,10,41,32
2015-03-19,8,5,20
2015-03-19,3,50,67
2015-03-19,5,45,40
2015-03-19,6,3,29
2015-03-19,3,2,63
2015-03-20,9,40,34
2015-03-20,7,44,29
2015-03-20,2,4,27
2015-03-20,10,39,50
2015-03-20,5,1,16
2015-03-20,3,16,25
2015-03-20,7,50,38
2015-03-20,7,49,15
2015-03-21,3,29,103
2015-03-21,2,37,23
2015-03-21,4,31,68
2015-03-21,8,29,100
2015-03-21,4,25,81
2015-03-21,10,3,46
2015-03-21,1,36,56
2015-03-22,9,35,89
2015-03-22,6,30,39
2015-03-22,10,47,37
2015-03-22,8,48,81
2015-03-22,5,43,36
2015-03-22,6,34,26
2015-03-22,10,9,59
2015-03-23,10,34,19
2015-03-23,9,41,23
2015-03-23,9,15,66
2015-03-23,9,3,22
2015-03-23,3,43,48
2015-03-24,1,46,37
2015-03-24,8,16,23
2015-03-24,7,48,26
2015-03-24,9,3,34
2015-03-24,2,12,78
2015-03-24,9,19,39
2015-03-24,1,15,72
2015-03-24,5,41,12
2015-03-24,7,36,50
2015-03-25,1,6,40
2015-03-25,2,33,84
2015-03-25,9,43,42
2015-03-25,2,10,76
2015-03-26,3,13,82
2015-03-26,2,35,80
2015-03-26,4,14,57
2015-03-26,7,50,40
2015-03-26,5,36,49
2015-03-26,4,16,29
2015-03-27,8,50,75
2015-03-27,4,47,22
2015-03-27,7,8,36
2015-03-27,5,44,26
2015-03-27,2,34,32
2015-03-27,9,28,102
2015-03-28,7,44,23
2015-03-28,5,45,71
2015-03-28,5,35,56
2015-03-28,1,32,51
2015-03-28,3,27,25
2015-03-28,5,24,47
2015-03-28,7,48,38
2015-03-28,1,15,89
2015-03-28,7,19,32
2015-03-28,8,24,83
2015-03-28,6,6,36
2015-03-29,1,22,81
2015-03-29,7,15,77
2015-03-29,1,25,84
2015-03-29,9,42,47
2015-03-29,5,46,58
2015-03-29,10,6,82
2015-03-30,6,27,18
2015-03-30,9,32,38
2015-03-30,1,20,28
2015-03-31,4,17,33
2015-03-31,1,38,75
2015-03-31,2,23,27
2015-03-31,2,42,41
2015-03-31,6,44,17
2015-03-31,3,13,80
2015-04-01,8,11,101
2015-04-01,8,50,83
2015-04-01,1,40,23
2015-04-02,3,42,32
2015-04-02,4,7,65
2015-04-02,8,12,103
2015-04-02,7,32,31
2015-04-02,7,47,16
2015-04-02,5,31,52
2015-04-02,7,34,13
2015-04-03,10,36,98
2015-04-03,9,46,62
2015-04-03,7,27,22
2015-04-03,6,29,49
2015-04-03,6,26,44
2015-04-04,8,30,60
2015-04-04,10,21,57
2015-04-04,10,26,68
2015-04-04,4,40,21
2015-04-05,10,44,41
2015-04-05,7,41,24
2015-04-05,2,27,30
2015-04-05,1,32,42
2015-04-05,10,6,85
2015-04-06,10,45,78
2015-04-06,6,13,50
2015-04-06,4,25,79
2015-04-06,4,45,54
2015-04-06,9,2,44
2015-04-06,3,45,61
2015-04-06,9,28,67
2015-04-06,6,31,36
2015-04-07,10,25,102
2015-04-07,1,11,72
2015-04-07,9,18,104
2015-04-07,1,25,71
2015-04-07,9,23,32
2015-04-07,8,30,61
2015-04-07,5,46,49
2015-04-07,7,37,15
2015-04-08,4,13,79
2015-04-08,6,24,51
2015-04-08,6,9,36
2015-04-09,9,41,24
2015-04-09,6,34,30
2015-04-09,3,38,92
2015-04-09,2,6,80
2015-04-09,8,32,43
2015-04-09,10,26,60
2015-04-10,10,8,104
2015-04-10,8,27,33
2015-04-10,8,49,55
2015-04-10,2,20,76
2015-04-10,3,5,27
2015-04-11,3,34,25
2015-04-11,5,14,48
2015-04-11,10,33,82
2015-04-11,4,48,68
2015-04-12,7,6,46
2015-04-12,5,43,65
2015-04-12,2,42,72
2015-04-12,1,8,82
2015-04-12,7,19,48
2015-04-12,1,11,90
